"lipid","logFC","logCPM","LR","PValue","FDR","Length1","Length2","Title_1","Title_2","type","AK0135","AK0140","AK0142","AK0157","AK0169","AK0144","AK0147","AK0154","AK0155","AK0166","AK0168","Blank-1x"
"[TG(48:0)]_FA16:1",0.0601497517783159,7.07307024251308,0.0318583173998377,0.858338971804115,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",165291.171722412,80608.9468688965,75990.3235168457,71027.5050964355,182247.554534912,77136.9858398437,49804.8630371094,71966.1453552246,67316.8450012207,83891.5647888184,103448.806732178,22770.9817810059
"[TG(48:0)]_FA18:0",0.0969170840230437,8.08128625899824,0.0827664860894401,0.773582781456354,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",347544.629425049,196596.517181396,177328.673492432,194589.129516602,361796.724639893,193287.315155029,139307.986297607,104843.068267822,168683.113006592,191061.431304932,257352.281036377,29830.4618835449
"[TG(48:0)]_FA18:1",-0.0474951470211417,8.00282278018512,0.0198196465103138,0.888041952951375,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",343609.370361328,179695.551422119,172338.992919922,171069.030487061,364930.769012451,189200.094955444,137270.586761475,188501.631469727,153228.370605469,206588.754119873,234893.374511719,17700.5612487793
"[TG(48:0)]_FA18:2",-0.0760321445235637,6.93624751718244,0.0507558880614169,0.821753153804227,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",139538.087997437,61946.5844421387,67478.0845031738,70395.8845977783,127410.109268188,68324.8842926025,53321.8833312988,47128.9035797119,71639.6846466064,76520.2057342529,109962.8697052,22883.7616729736
"[TG(48:1)]_FA16:0",-0.0543923558292042,8.09364515471374,0.0259899020948069,0.871924981229847,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",316207.02130127,196103.131286621,145100.532409668,145611.669250488,331637.523132324,202496.33807373,110690.048339844,105262.428161621,191650.731323242,217582.213562012,198380.332092285,40776.9426879883
"[TG(48:1)]_FA16:1",-0.138980189321942,8.85655302436466,0.169327687789974,0.680710005211506,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",343631.623046875,193592.092529297,184014.491455078,308721.283203125,403709.849121094,240300.456542969,209741.65234375,134485.5078125,201881.492431641,261428.299072266,333704.562988281,118073.269042969
"[TG(48:1)]_FA18:0",0.109924237891709,8.31207110943552,0.106497245834817,0.744167764873344,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",523150.885696411,260943.25944519,211841.475601196,192584.394210815,475632.351394653,284376.038040161,139540.610031128,138219.006790161,240462.934188843,269486.37538147,286739.403823853,19568.4814300537
"[TG(48:1)]_FA18:1",0.122499781692055,8.01102721027489,0.132284433964742,0.716075119434092,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",327659.780883789,166324.99407959,168214.833862305,171253.75579834,347814.766113281,162700.450683594,113585.548034668,93294.2641601562,152503.309509277,174734.252685547,239999.341491699,35556.7622070312
"[TG(48:1)]_FA18:2",-0.206435825971283,7.73675480274678,0.372881832078974,0.541437598045349,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",236512.857086182,136907.886779785,127597.789337158,141569.869506836,249729.85635376,129205.127685547,120145.870010376,182242.475219727,133229.149993896,141569.25112915,198380.656738281,21596.1012878418
"[TG(48:2)]_FA16:0",-0.0383842550209944,7.42284034678377,0.0129474936502447,0.909406601372966,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",156693.631500244,93759.3075256348,93461.3456115723,80011.7254333496,194902.030548096,89283.4065246582,59474.0242614746,81674.5455627441,82894.8252258301,101178.945709229,109856.067352295,38084.2627868652
"[TG(48:2)]_FA16:1",-0.0247038167365485,8.07576492346229,0.0053647286576961,0.941611708347048,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",319989.399291992,186243.633666992,146383.351867676,143960.012268066,335418.424255371,199124.432983398,99409.7073364258,103300.387390137,183036.91204834,214438.992858887,195049.117614746,41236.742980957
"[TG(48:2)]_FA18:0",-0.219799809461938,8.67818144320541,0.422564796361257,0.515660027315744,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",589239.666809082,250203.634231567,279548.244064331,276308.054840088,501780.013214111,396456.252182007,246248.355331421,245060.739181519,260301.721405029,354609.964004517,496805.315750122,19089.681350708
"[TG(48:2)]_FA18:1",0.092300611133507,8.34675320117813,0.0750638404692836,0.784101674338995,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",547728.316749573,265715.938484192,215992.955940247,203600.912361145,472943.79825592,289036.500282288,149488.992500305,146762.851295471,246127.997169495,277694.61832428,306763.56162262,18222.2210922241
"[TG(48:2)]_FA18:2",-0.119981300819478,8.10536424363544,0.126258202188637,0.722343655140349,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",240165.641723633,143891.409912109,118596.147949219,171165.774536133,255820.997436523,139858.193115234,114212.526123047,92729.8665771484,143439.571533203,158202.990722656,241461.297607422,61948.9645996094
"[TG(48:3)]_FA16:0",0.0794076664486363,6.80982228249231,0.055542633602272,0.81368498919139,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",122819.568618774,47340.8440704346,48076.9640960693,45014.2628173828,145996.031112671,51221.2436065674,31016.8214263916,31935.8422393799,42035.6638946533,63047.5441131592,76808.8650512695,29251.9420623779
"[TG(48:3)]_FA16:1",-0.0367700069772372,7.34573277158273,0.0118817811808185,0.913199648179319,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",146189.991973877,94629.3458557129,87314.446685791,77352.3659362793,183887.87197876,85520.5851135254,61593.4250183105,78606.2648620605,79625.0649719238,91333.267791748,103684.866912842,35569.5226135254
"[TG(48:3)]_FA18:0",-0.0605416942743651,8.12246921020203,0.0321941450420127,0.857602220852176,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",399457.665328979,173848.290618896,189369.094558716,192185.075973511,426518.185852051,277138.696060181,174110.214416504,108962.609527588,171071.753204346,233524.539962769,335916.463165283,14379.9409637451
"[TG(48:3)]_FA18:1",-0.211215993014297,8.62946935375193,0.390302816162148,0.532140271679723,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",585955.057861328,239206.273910522,255222.753845215,280934.402618408,479645.759155273,376821.283721924,245393.762741089,239720.958862305,235269.316986084,339588.506958008,487887.897232056,18693.4814147949
"[TG(48:3)]_FA18:2",-0.0124873472184401,8.19076094949518,0.00137112420452467,0.970462126649144,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",436216.071594238,230992.75869751,164226.713043213,182744.690032959,366289.489898682,222179.83895874,128627.688323975,141997.73059082,241752.398468018,227603.938568115,267823.720184326,26126.9019470215
"[TG(50:0)]_FA16:0",-0.00857855355403689,8.56272365820113,0.000647146227493067,0.979704748690726,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",314755.023498535,168287.389953613,175096.514465332,265014.940734863,378263.768127441,197709.673278809,172394.415222168,101142.388977051,149079.71270752,207938.259094238,277477.696838379,91281.6264038086
"[TG(50:0)]_FA16:1",0.105944393895281,7.42107803237017,0.0989164963238522,0.753133775473183,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",203273.21585083,111718.205474854,96105.5456237793,99902.7660827637,223975.076507568,100890.407196045,75016.2250061035,69772.6446228027,91790.4683532715,102912.066955566,126529.329681396,29583.4222717285
"[TG(50:1)]_FA18:0",-0.0881813334802975,8.67718445543545,0.0682553756932975,0.793894094591875,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",434821.652038574,227050.292785645,243640.17767334,288599.356872559,486258.198791504,298470.881408691,232729.496826172,151709.492980957,240681.309753418,295647.278015137,376053.533508301,57626.3649291992
"[TG(50:1)]_FA18:1",0.0129897372572127,7.4190880030706,0.0014844351735519,0.969266413537658,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",226343.995513916,102212.56640625,107411.14730835,104093.906585693,233086.839141846,111860.38659668,80673.9461364746,87910.9656066895,96556.2681732178,123651.609375,157605.831451416,21293.2616882324
"[TG(50:1)]_FA18:2",0.04153823276203,6.69745784717082,0.0151876313632329,0.901918549414512,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",116308.387680054,60309.9048614502,59956.3042144775,60519.5038604736,121851.030654907,52897.7036743164,42882.3632202148,40737.3228759766,62080.5048065186,58220.7644500732,87480.0475006104,19282.9813995361
"[TG(50:2)]_FA16:0",-0.0148215699569593,8.69045333887191,0.00193154809130646,0.964944752946338,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",415661.091796875,197849.549682617,195083.534423828,215898.617919922,426321.266967773,259476.260009766,133287.291137695,87397.025390625,175984.909973145,273875.245056152,296670.73425293,99566.4071044922
"[TG(50:2)]_FA16:1",-0.0406467997174681,8.59269118430083,0.014518480267725,0.904092896537485,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",313103.176513672,167443.029541016,168659.910522461,259088.319091797,380216.264404297,194182.591064453,182280.890869141,100820.444824219,147994.228149414,211858.671630859,285667.179443359,95947.7084960938
"[TG(50:2)]_FA18:0",0.0770761028335156,8.04272322148455,0.0523289302527701,0.819059207867744,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",384069.584655762,187499.093933105,161128.715087891,153082.371032715,378025.064880371,212436.397583008,110609.04989624,101269.987091064,175432.750854492,214073.297027588,222498.8956604,28638.221862793
"[TG(50:2)]_FA18:1",-0.110053364350731,9.04698579492481,0.106256453571404,0.744447038334727,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",495948.657226562,260713.398071289,270502.719604492,392337.788208008,551317.621459961,350705.786254883,295198.694213867,186039.755249023,263148.657592773,347132.766479492,449323.630737305,95509.1473388672
"[TG(50:2)]_FA18:2",-0.0830685884080263,7.22910014724321,0.0605754709249594,0.805588686408631,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",161952.811340332,83620.8463745117,79316.9849853515,84091.4260864258,169185.369995117,84110.886932373,63587.0038452148,82800.1655273438,83796.3665771484,82772.2254943848,125502.730316162,27040.3618774414
"[TG(50:3)]_FA16:0",-0.0497279742675132,7.78465346549986,0.0217257147864984,0.882819103891764,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",242067.198150635,125236.868927002,132074.709381104,129665.187713623,262530.298614502,150730.853668213,92772.407623291,95713.1860046387,123944.049346924,163415.132049561,171257.175445557,35852.0422058105
"[TG(50:3)]_FA16:1",-0.015787789105601,8.6934589424441,0.00219154579326641,0.962661511764475,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",404153.488220215,199538.21282959,197042.491882324,209322.293579102,425502.204162598,259261.074951172,143115.211364746,86305.3872680664,167795.50994873,267261.797546387,285202.002258301,101852.968566895
"[TG(50:3)]_FA18:0",-0.167526038891701,8.5637133353496,0.245839343768239,0.620020081294508,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",577197.839523315,231889.571395874,230103.212142944,249258.456558228,468554.938827515,352769.349533081,236307.898849487,163977.390548706,226442.252365112,341378.664382935,461963.979904175,23989.7818145752
"[TG(50:3)]_FA18:1",0.0434626985596131,8.17755249102317,0.016628958354886,0.897394586756645,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",411713.470275879,211835.755432129,169093.273010254,170515.052886963,405031.729309082,230651.334838867,122821.270324707,107675.406921387,195820.074645996,245477.176696777,256869.894226074,31017.7620239258
"[TG(50:3)]_FA18:2",-0.23366831515695,9.19604932935756,0.477375379676232,0.489613573118854,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",387985.007080078,226085.759033203,212285.552001953,333991.540527344,399370.070556641,267897.23828125,248977.198242188,168786.610595703,242443.272705078,301127.517822266,423838.968017578,169117.352783203
"[TG(50:4)]_FA16:0",0.142995279649857,7.32996149083881,0.180307648131929,0.671108985826181,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",220747.473876953,104101.947265625,106514.607513428,95819.5059814453,246931.081237793,105283.828918457,67681.6839904785,64326.3045349121,99222.427947998,115620.028747559,145789.9296875,19702.701171875
"[TG(50:4)]_FA16:1",-0.0719454488137804,7.76267147225662,0.0454520166110797,0.831175035261751,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",229924.75793457,128381.687072754,126101.409484863,122000.826416016,257006.638000488,146027.009155273,96407.5880126953,92424.3471679688,124432.84954834,158157.910888672,170001.971252441,35977.5025024414
"[TG(50:4)]_FA18:0",-0.0979442635279228,7.85157600050786,0.0841843939342652,0.771704950933119,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",357164.284057617,143180.349502563,146265.710083008,147631.531402588,305965.740844727,203779.11416626,136212.328720093,85898.0266265869,139110.730621338,197476.77331543,302311.456817627,15680.9410400391
"[TG(50:4)]_FA18:1",-0.163767491277244,8.54848693628769,0.234956187250646,0.627872995105665,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",541825.245422363,230010.004211426,233286.934783936,245853.617248535,463707.332397461,342860.722076416,223456.074829102,155842.690185547,228534.571655273,335231.463562012,456904.890991211,26350.5017700195
"[TG(50:4)]_FA18:2",-0.0822731049772801,8.19764281737926,0.0594235178498366,0.807409424773382,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",325267.742492676,187534.535583496,135632.80645752,152705.188171387,307549.499206543,182076.233703613,104183.666564941,107889.966430664,198547.451965332,209590.07208252,210860.735290527,55874.9841918945
"[TG(52:0)]_FA16:0",0.231348097048006,8.36785543097133,0.472533926968026,0.491823747581339,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",379850.744445801,165911.113220215,183876.53338623,259965.318664551,487255.487731934,167237.110717773,133949.649597168,101928.525817871,152764.81036377,184952.21307373,293479.004943848,59264.8438110351
"[TG(52:0)]_FA16:1",0.24049038705335,7.37657055000314,0.510661193533452,0.474852770474744,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",216952.815765381,101629.987945557,104068.066680908,93545.386138916,266099.419525146,98121.7073669434,63433.9252929688,57582.2242126465,82081.9666137695,110052.208435059,125931.64956665,26867.2020568848
"[TG(52:0)]_FA18:0",0.0399642225109877,8.62347985218895,0.0140587754349326,0.90561626626358,0.99749390333739,5,6,"Genotype_ cKO | time point_ 28d ISCI","Genotype_ WT | time point_ 28d ISCI","TAG",370526.644775391,182992.854736328,198694.972412109,353136.048583984,470030.930908203,225211.615112305,199985.354980469,118034.428588867,163710.912231445,242520.276367188,392359.936035156,71442.6845703125
