lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,AK0135,AK0140,AK0142,AK0157,AK0169,AK0144,AK0147,AK0154,AK0155,AK0166,AK0168,Blank-1x
[TG(48:1)]_FA16:0,-0.05439235582920424,8.093645154713741,0.025989902094806894,0.8719249812298469,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,356983.9639892578,236880.07397460935,185877.47509765625,186388.61193847656,372414.4658203125,243273.28076171875,151466.99102783203,146039.37084960938,232427.67401123047,258359.15625,239157.27478027344,40776.94268798828
[TG(48:1)]_FA16:1,-0.13898018932194167,8.856553024364665,0.16932768778997354,0.6807100052115057,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,461704.89208984375,311665.3615722656,302087.7604980469,426794.55224609375,521783.1181640625,358373.7255859375,327814.92138671875,252558.77685546875,319954.7614746094,379501.5681152344,451777.83203125,118073.26904296876
[TG(48:1)]_FA18:0,0.10992423789170949,8.312071109435516,0.10649724583481657,0.7441677648733438,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,542719.3671264648,280511.74087524414,231409.95703125,212152.8756408691,495200.83282470703,303944.51947021484,159109.09146118164,157787.48822021484,260031.41561889648,289054.85681152344,306307.88525390625,19568.48143005371
[TG(48:1)]_FA18:1,0.12249978169205508,8.011027210274891,0.13228443396474177,0.7160751194340924,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,363216.5430908203,201881.7562866211,203771.5960693359,206810.5180053711,383371.5283203125,198257.212890625,149142.31024169922,128851.0263671875,188060.0717163086,210291.01489257813,275556.10369873047,35556.76220703125
[TG(48:1)]_FA18:2,-0.20643582597128346,7.736754802746779,0.3728818320789742,0.5414375980453485,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,258108.95837402344,158503.98806762695,149193.890625,163165.97079467773,271325.95764160156,150801.22897338867,141741.97129821777,203838.57650756836,154825.25128173828,163165.3524169922,219976.75802612305,21596.101287841797
[TG(48:2)]_FA16:0,-0.038384255020994455,7.422840346783775,0.012947493650244724,0.9094066013729661,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,194777.89428710935,131843.5703125,131545.6083984375,118095.98822021484,232986.29333496097,127367.66931152344,97558.28704833984,119758.80834960938,120979.08801269533,139263.20849609375,147940.33013916016,38084.262786865234
[TG(48:2)]_FA16:1,-0.02470381673654853,8.075764923462287,0.005364728657696105,0.9416117083470478,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,361226.1422729492,227480.3766479492,187620.0948486328,185196.75524902344,376655.1672363281,240361.17596435547,140646.4503173828,144537.13037109375,224273.65502929688,255675.73583984375,236285.86059570313,41236.74298095703
[TG(48:2)]_FA18:0,-0.21979980946193775,8.678181443205414,0.4225647963612571,0.5156600273157439,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,608329.34815979,269293.3155822754,298637.92541503906,295397.7361907959,520869.69456481934,415545.9335327149,265338.0366821289,264150.42053222656,279391.4027557373,373699.6453552246,515894.9971008301,19089.681350708008
[TG(48:2)]_FA18:1,0.09230061113350696,8.346753201178126,0.0750638404692836,0.7841016743389955,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,565950.5378417969,283938.159576416,234215.1770324707,221823.1334533691,491166.01934814453,307258.7213745117,167711.2135925293,164985.0723876953,264350.21826171875,295916.8394165039,324985.78271484375,18222.22109222412
[TG(48:2)]_FA18:2,-0.11998130081947776,8.105364243635444,0.12625820218863737,0.7223436551403488,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,302114.6063232422,205840.37451171875,180545.11254882813,233114.7391357422,317769.9620361328,201807.15771484375,176161.49072265625,154678.8311767578,205388.5361328125,220151.9553222656,303410.26220703125,61948.964599609375
[TG(48:3)]_FA16:0,0.07940766644863631,6.809822282492308,0.05554263360227196,0.8136849891913895,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,152071.51068115234,76592.7861328125,77328.90615844727,74266.20487976074,175247.97317504883,80473.18566894531,60268.76348876953,61187.78430175781,71287.60595703125,92299.48617553712,106060.80711364746,29251.94206237793
[TG(48:3)]_FA16:1,-0.03677000697723715,7.345732771582728,0.011881781180818507,0.9131996481793186,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,181759.51458740231,130198.86846923828,122883.9692993164,112921.88854980467,219457.39459228516,121090.10772705078,97162.94763183594,114175.78747558594,115194.58758544922,126902.79040527344,139254.3895263672,35569.52261352539
[TG(48:3)]_FA18:0,-0.060541694274365135,8.122469210202034,0.03219414504201268,0.8576022208521764,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,413837.6062927246,188228.2315826416,203749.03552246097,206565.01693725583,440898.1268157959,291518.6370239258,188490.15538024905,123342.550491333,185451.6941680908,247904.48092651367,350296.4041290283,14379.940963745115
[TG(48:3)]_FA18:1,-0.21121599301429703,8.629469353751928,0.3903028161621478,0.5321402716797226,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,604648.539276123,257899.75532531735,273916.23526000977,299627.8840332031,498339.2405700683,395514.7651367187,264087.2441558838,258414.4402770996,253962.7984008789,358281.98837280273,506581.3786468506,18693.48141479492
[TG(48:3)]_FA18:2,-0.012487347218440149,8.190760949495177,0.0013711242045246763,0.970462126649144,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,462342.97354125977,257119.66064453125,190353.6149902344,208871.59197998047,392416.3918457031,248306.74090576172,154754.5902709961,168124.6325378418,267879.30041503906,253730.84051513672,293950.62213134766,26126.901947021484
[TG(50:0)]_FA16:0,-0.008578553554036899,8.562723658201127,6.471462274930673e-4,0.9797047486907259,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,406036.64990234375,259569.01635742188,266378.1408691406,356296.5671386719,469545.39453125,288991.2996826172,263676.04162597656,192424.01538085935,240361.33911132813,299219.8854980469,368759.3232421875,91281.6264038086
[TG(50:0)]_FA16:1,0.10594439389528104,7.421078032370173,0.09891649632385224,0.7531337754731828,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,232856.6381225586,141301.62774658203,125688.9678955078,129486.1883544922,253558.49877929688,130473.82946777344,104599.64727783205,99356.06689453124,121373.890625,132495.48922729492,156112.751953125,29583.422271728516
[TG(50:1)]_FA18:0,-0.0881813334802975,8.677184455435448,0.06825537569329754,0.7938940945918749,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,492448.01696777344,284676.65771484375,301266.54260253906,346225.7218017578,543884.5637207031,356097.2463378906,290355.8617553711,209335.85791015625,298307.6746826172,353273.64294433594,433679.8984375,57626.36492919922
[TG(50:1)]_FA18:1,0.012989737257212726,7.4190880030706,0.0014844351735519012,0.9692664135376584,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,247637.25720214844,123505.82809448242,128704.40899658205,125387.16827392578,254380.10083007813,133153.6482849121,101967.20782470705,109204.22729492188,117849.5298614502,144944.87106323242,178899.09313964844,21293.261688232426
[TG(50:1)]_FA18:2,0.04153823276202999,6.697457847170816,0.015187631363232867,0.9019185494145119,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,135591.36907958984,79592.88626098633,79239.28561401367,79802.48526000977,141134.01205444336,72180.68507385254,62165.34461975098,60020.304275512695,81363.48620605469,77503.745849609375,106763.02890014648,19282.981399536133
[TG(50:2)]_FA16:0,-0.0148215699569593,8.690453338871912,0.0019315480913064675,0.9649447529463375,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,515227.4989013672,297415.9567871094,294649.9415283203,315465.02502441406,525887.6740722656,359042.6671142578,232853.6982421875,186963.4324951172,275551.3170776367,373441.65216064453,396237.1413574219,99566.4071044922
[TG(50:2)]_FA16:1,-0.04064679971746808,8.592691184300833,0.014518480267724954,0.9040928965374853,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,409050.8850097656,263390.7380371094,264607.6190185547,355036.0275878906,476163.9729003906,290130.2995605469,278228.5993652344,196768.1533203125,243941.9366455078,307806.3801269531,381614.8879394531,95947.70849609376
[TG(50:2)]_FA18:0,0.07707610283351563,8.04272322148455,0.05232893025277008,0.8190592078677436,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,412707.8065185547,216137.31579589844,189766.9369506836,181720.5928955078,406663.28674316406,241074.6194458008,139247.2717590332,129908.20895385742,204070.97271728516,242711.5188903809,251137.11752319336,28638.22186279297
[TG(50:2)]_FA18:1,-0.1100533643507307,9.046985794924813,0.10625645357140445,0.7444470383347269,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,591457.8045654297,356222.54541015625,366011.8669433594,487846.935546875,646826.7687988281,446214.93359375,390707.8415527344,281548.9025878906,358657.8049316406,442641.9138183594,544832.7780761719,95509.1473388672
[TG(50:2)]_FA18:2,-0.08306858840802625,7.229100147243215,0.06057547092495941,0.8055886864086306,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,188993.17321777344,110661.20825195313,106357.34686279295,111131.7879638672,196225.7318725586,111151.24880981444,90627.36572265624,109840.52740478516,110836.72845458984,109812.58737182616,152543.09219360352,27040.361877441406
[TG(50:3)]_FA16:0,-0.0497279742675132,7.784653465499857,0.02172571478649843,0.8828191038917638,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,277919.2403564453,161088.9111328125,167926.75158691406,165517.2299194336,298382.3408203125,186582.89587402344,128624.44982910156,131565.22821044922,159796.09155273438,199267.1742553711,207109.2176513672,35852.04220581055
[TG(50:3)]_FA16:1,-0.015787789105601018,8.693458942444096,0.002191545793266414,0.9626615117644747,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,506006.4567871094,301391.1813964844,298895.46044921875,311175.2621459961,527355.1727294922,361114.0435180664,244968.17993164065,188158.35583496097,269648.478515625,369114.7661132813,387054.9708251953,101852.96856689452
[TG(50:3)]_FA18:0,-0.1675260388917008,8.563713335349602,0.2458393437682389,0.6200200812945083,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,601187.6213378906,255879.3532104492,254092.99395751953,273248.23837280273,492544.72064208984,376759.13134765625,260297.6806640625,187967.17236328125,250432.0341796875,365368.44619750977,485953.76171875,23989.781814575195
[TG(50:3)]_FA18:1,0.04346269855961314,8.17755249102317,0.01662895835488598,0.897394586756645,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,442731.2322998047,242853.5174560547,200111.0350341797,201532.81491088867,436049.4913330078,261669.09686279297,153839.0323486328,138693.1689453125,226837.83666992188,276494.9387207031,287887.65625,31017.76202392578
[TG(50:3)]_FA18:2,-0.23366831515695002,9.196049329357555,0.4773753796762322,0.48961357311885423,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,557102.35986328125,395203.11181640625,381402.90478515625,503108.8933105469,568487.42333984375,437014.5910644531,418094.5510253906,337903.96337890625,411560.6254882813,470244.8706054687,592956.32080078125,169117.35278320313
[TG(50:4)]_FA16:0,0.14299527964985698,7.3299614908388095,0.18030764813192945,0.6711089858261812,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,240450.17504882813,123804.6484375,126217.30868530272,115522.20715332033,266633.78240966797,124986.53009033205,87384.38516235352,84029.00570678711,118925.12911987305,135322.7299194336,165492.630859375,19702.701171875
[TG(50:4)]_FA16:1,-0.07194544881378039,7.762671472256624,0.04545201661107967,0.8311750352617505,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,265902.2604370117,164359.1895751953,162078.9119873047,157978.32891845703,292984.1405029297,182004.51165771484,132385.09051513672,128401.84967041016,160410.35205078125,194135.41339111328,205979.4737548828,35977.502502441406
[TG(50:4)]_FA18:0,-0.09794426352792278,7.851576000507859,0.08418439393426524,0.7717049509331186,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,372845.22509765625,158861.29054260254,161946.65112304688,163312.47244262695,321646.6818847656,219460.05520629883,151893.26976013184,101578.96766662598,154791.67166137695,213157.71435546875,317992.397857666,15680.941040039063
[TG(50:4)]_FA18:1,-0.163767491277244,8.548486936287686,0.2349561872506456,0.6278729951056652,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,568175.7471923828,256360.5059814453,259637.43655395508,272204.1190185547,490057.83416748047,369211.22384643555,249806.5765991211,182193.1919555664,254885.07342529297,361581.9653320313,483255.39276123047,26350.50177001953
[TG(50:4)]_FA18:2,-0.08227310497728015,8.197642817379265,0.05942351784983657,0.807409424773382,0.9974939033373903,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,TAG,381142.7266845703,243409.51977539065,191507.7906494141,208580.17236328125,363424.4833984375,237951.2178955078,160058.65075683594,163764.9506225586,254422.43615722656,265465.05627441406,266735.7194824219,55874.98419189453
