"lipid","type","mean1","mean2"
"[TG(60:8)]_FA18:1","TAG",196268.447392782,182578.916470337
"[TG(60:8)]_FA18:2","TAG",192431.797393799,177898.109109497
"[TG(60:8)]_FA20:0","TAG",397438.064610799,411370.907739258
"[TG(60:8)]_FA20:4","TAG",429963.421844482,394274.399346924
"[TG(60:9)]_FA16:0","TAG",123658.125378927,125379.144485474
"[TG(60:9)]_FA16:1","TAG",132207.622833252,133706.389196777
"[TG(60:9)]_FA18:0","TAG",204461.284072876,196729.35479126
"[TG(60:9)]_FA18:1","TAG",165163.560709635,162054.723400879
"[TG(60:9)]_FA18:2","TAG",194827.622052511,182948.712872314
"[TG(60:9)]_FA20:0","TAG",251532.937306722,248593.000448608
"[TG(60:9)]_FA20:4","TAG",719808.763259888,633111.898455811
"1-O-behenoyl-Cer(d18:1/16:0)","Cer",986.853413263957,970.09208984375
"1-O-carboceroyl-Cer(d18:1/16:0)","Cer",154.993342081706,110.147994232178
"1-O-carboceroyl-Cer(d18:1/18:0)","Cer",2512.13684908549,2336.58022384644
"1-O-cerotoyl-Cer(d18:1/16:0)","Cer",4734.93700917562,4039.04428863525
"1-O-cerotoyl-Cer(d18:1/18:0)","Cer",8171.09061304728,6416.19247589111
"1-O-eicosanoyl-Cer(d18:1/16:0)","Cer",0,164.140020751953
"1-O-lignoceroyl-Cer(d18:1/16:0)","Cer",683.820052464803,746.640047454834
"1-O-myristoyl-Cer(d18:1/16:0)","Cer",1676.80010604858,1413.72808532715
"1-O-palmitoyl-Cer(d18:1/16:0)","Cer",105.110013961792,0
"1-O-stearoyl-Cer(d18:1/16:0)","Cer",1519.53344408671,1464.57210235596
"1-O-tricosanoyl-Cer(d18:1/16:0)","Cer",901.91007232666,769.58405380249
"1-O-tricosanoyl-Cer(d18:1/18:0)","Cer",148.286687215169,79.0040084838867
"12-Hydroxy-12-octadecanoylcarnitine | 3-hydroxyoctadecanoylcarnitine","CAR",1724877.59069443,1282444.90512314
"15:0 Campesteryl ester_simulated | CE(16:0)","CE",1958266.45148468,1442356.59403229
"15:0 Campesteryl ester_simulated | CE(16:0)_2","CE",1948905.58313497,1461278.13475342
"15:1 Campesteryl ester_simulated | CE(16:1)","CE",1320206.00360616,1034584.36002197
"15:1 Campesteryl ester_simulated | CE(16:1)_2","CE",1349225.6556956,1060518.47182922
"16:0 Campesteryl ester | CE(17:0)","CE",3426615.65319443,2469673.46054459
"16:0 Campesteryl ester | CE(17:0)_2","CE",3439281.42586009,2448573.14708557
"16:2 Campesteryl ester","CE",3032508.59239197,2100918.02433014
"16:3 Campesteryl ester","CE",2984826.6934789,2084146.4182663
"16:3 Stigmasteryl ester","CE",4598218.09704844,3356593.15416718
"17:0 Campesteryl ester_simulated | CE(18:0) | 16:0 Sitosteryl ester","CE",2495816.80609512,1984286.55102005
"17:0 Campesteryl ester_simulated | CE(18:0) | 16:0 Sitosteryl ester_2","CE",2501621.6605835,2039046.99576416
"17:1 Campesteryl ester_simulated | CE(18:1) | 16:0 Stigmasteryl ester | 16:1 Sitosteryl ester","CE",3637081.60095342,2672126.22082748
"17:1 Campesteryl ester_simulated | CE(18:1) | 16:0 Stigmasteryl ester | 16:1 Sitosteryl ester_2","CE",3660310.32661819,2670875.04186478
"18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated | 17:0 sitosteryl ester_simulated","CE",3066606.81443405,2304832.2700798
"18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated | 17:0 sitosteryl ester_simulated_2","CE",3055788.1526947,2293310.60894928
"18:1 Campesteryl ester","CE",3593710.79018021,2808503.83257828
"18:3 Campesteryl ester","CE",3673814.35735194,2815706.22249985
"19:0 Campesteryl ester_simulated | CE(20:0) | 18:0 Sitosteryl ester","CE",3328729.77980042,2653360.30329895
"19:0 Campesteryl ester_simulated | CE(20:0) | 18:0 Sitosteryl ester_2","CE",3323598.88352839,2636552.0621315
"2-Hydroxymyristoylcarnitine | 3-hydroxytetradecanoylcarnitine","CAR",582036.365548452,431353.322766876
"20:0 Campesteryl ester","CE",2078543.55256653,1791592.43943481
"20:1 Campesteryl ester","CE",2107923.51699956,1825804.38058395
"20:3 Campesteryl ester","CE",2147245.4264857,1837435.96590424
"22:0 Campesteryl ester","CE",2303348.41023763,1884304.65661545
"22:0 Sitosteryl ester","CE",2549679.12203598,2091777.82491379
"22:1 Campesteryl ester","CE",2189071.06197993,1802829.4207634
"22:1 Stigmasteryl ester | 22:2 Sitosteryl ester","CE",2639681.2158947,2162005.44005432
"22:2 Campesteryl ester","CE",1769047.92925135,1493794.18928146
"22:2 Stigmasteryl ester | 22:3 Sitosteryl ester","CE",2677011.9392217,2184599.73763885
"22:3 Campesteryl ester","CE",964440.745711009,833164.81399765
"22:3 Stigmasteryl ester","CE",2513890.98821831,2050494.93039322
"3-hydroxyarachidonoylcarnitine","CAR",1366664.6667455,986589.687757874
"3-hydroxyeicosanoylcarnitine | Cervonyl carnitine","CAR",1134935.67723719,868628.565874481
"3-hydroxylinoleoylcarnitine","CAR",5090143.36388779,4288143.8017662
"3-hydroxypalmitoleoylcarnitine | Heptadecanoyl carnitine","CAR",2813243.01562373,2190400.20357132
"Arachidyl carnitine | O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine","CAR",1416547.24458949,1002830.8830986
"CE(12:0)","CE",355454.312488556,314317.454824829
"CE(12:0)_2","CE",343319.857176463,309003.145467377
"CE(14:0)","CE",299166.834673564,265778.142776489
"CE(14:1)","CE",309566.541647593,282209.124526978
"CE(15:0)","CE",871273.205680847,693659.826698303
"CE(15:1)","CE",888093.108535767,703484.055786133
"CE(16:2) | zymosteryl palmitoleate","CE",1068337.45316569,848282.699658203
"CE(16:3)","CE",969863.835779826,763815.209689331
"CE(17:1) | 16:1 Campesteryl ester","CE",3093054.71515401,2187277.56475525
"CE(17:1) | 16:1 Campesteryl ester_2","CE",3017297.33252462,2106882.983078
"CE(18:2) | zymosteryl oleate | 16:1 Stigmasteryl ester | 16:2 Sitosteryl ester","CE",4407248.95518239,3243061.62699738
"CE(18:3) | 16:2 Stigmasteryl ester | 16:3 Sitosteryl ester","CE",4586099.21740977,3399041.12084198
"CE(20:1) | 18:0 Stigmasteryl ester | 18:1 Sitosteryl ester","CE",3399135.43634923,2676381.20211868
"CE(20:2) | 18:1 Stigmasteryl ester | 18:2 Sitosteryl ester","CE",3410573.14424006,2625900.97188187
"CE(20:3) | 18:2 Stigmasteryl ester | 18:3 Sitosteryl ester","CE",3279065.55126953,2575143.84125366
"CE(20:4) | 18:3 Stigmasteryl ester","CE",2878675.54587301,2249998.18012238
"CE(20:5)","CE",2942926.03020859,2251978.49733353
"CE(22:0) | 20:0 Sitosteryl ester","CE",1060156.95269903,930078.113698578
"CE(22:1) | 20:0 Stigmasteryl ester | 20:1 Sitosteryl ester","CE",1055309.87343852,928886.146179199
"CE(22:4) | 20:3 Stigmasteryl ester","CE",1842884.63409297,1609639.05004044
"CE(22:5)","CE",2017067.01735179,1737399.1232193
"CE(22:6)","CE",2062521.82527288,1783836.63654099
"CE(24:1) | 22:0 Stigmasteryl ester | 22:1 Sitosteryl ester","CE",2583316.35002963,2134986.18951797
"Cer(d14:1(4E)/20:0(2OH))","Cer",229277.663234075,207339.246152496
"Cer(d14:1(4E)/20:1(11Z)(2OH))","Cer",254309.178181966,232123.544193268
"Cer(d14:1(4E)/22:0(2OH))","Cer",362397.147164027,360650.195405579
"Cer(d14:1(4E)/22:1(13Z)(2OH))","Cer",383674.789913813,369155.40983429
"Cer(d14:1(4E)/24:0(2OH))","Cer",158200.504796982,151546.254290771
"Cer(d14:1(4E)/26:0(2OH))","Cer",448197.812649409,392416.100311279
"Cer(d14:2(4E,6E)/16:0)","Cer",76033.0552851359,67500.2646530151
"Cer(d14:2(4E,6E)/18:0(2OH))","Cer",85891.9861138662,82115.545652008
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))","Cer",91523.5733648936,88660.2578491211
"Cer(d14:2(4E,6E)/18:1(9Z))","Cer",92242.2864456177,83901.8894798279
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))","Cer",108108.637137095,108565.76381073
"Cer(d14:2(4E,6E)/20:1(11Z))","Cer",116964.387914022,119755.395682526
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))","Cer",112141.338136037,116352.479776001
"Cer(d14:2(4E,6E)/24:0(2OH))","Cer",82046.9059371948,89250.1264839172
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))","Cer",209352.76351738,206798.818489075
"Cer(d16:2(4E,6E)/24:0(2OH))","Cer",180784.564216614,175971.8478508
"Cer(d18:0/14:0)","Cer",940.720073064168,1171.91607208252
"Cer(d18:0/16:0(2OH))","Cer",3411.22691090902,3312.0682723999
"Cer(d18:0/16:0)","Cer",18699.9946950277,17415.5091903687
"Cer(d18:0/18:0(2OH))","Cer",1477.61340840658,1688.20011672974
"Cer(d18:0/18:0)","Cer",32745.6824035645,31724.4986236572
"Cer(d18:0/20:0(2OH))","Cer",1687.98346583048,2328.11617736816
"Cer(d18:0/20:0)","Cer",1945.96347999573,2045.68413085937
"Cer(d18:0/22:0(2OH))","Cer",1712.26012802124,2169.47614440918
"Cer(d18:0/22:0)","Cer",2497.91017087301,3209.13621673584
"Cer(d18:0/24:0)","Cer",3049.64353052775,3315.74420089722
"Cer(d18:0/26:0)","Cer",1457.5300916036,1791.64012985229
"Cer(d18:0/h24:0)","Cer",3966.62359809875,4245.23226470947
"Cer(d18:0/h26:0)","Cer",572.630033493042,753.332036590576
"Cer(d18:1/12:0)","Cer",2740.2135403951,2880.06020965576
"Cer(d18:1/16:0)","Cer",34563.2091108958,24183.5776611328
"Cer(d18:1/2:0)","Cer",396.340031305948,363.796031188964
"Cer(d18:1/20:0)","Cer",4526.6536286672,4399.49231948853
"Cer(d18:1/22:0)","Cer",7262.72711881002,7359.05251922607
"Cer(d18:1/24:0)","Cer",5406.06040000916,5509.06436691284
"Cer(d18:1/24:1(15Z))","Cer",3696.2969271342,3965.77629089356
"Cer(d18:1/26:0)","Cer",2571.00015830994,2992.76022338867
"Cer(d18:1/26:1(17Z))","Cer",3926.13689231873,4002.10826187134
"Cer(d18:2/14:0)","Cer",2937.4235458374,2352.44013595581
"Cer(d18:2/16:0)","Cer",9124.40064430237,11079.1768600464
"Cer(d18:2/18:1)","Cer",13837.0776824951,11642.1329345703
"Cer(d18:2/20:0)","Cer",6054.36046346029,4267.68031921387
"Cer(d18:2/20:1)","Cer",6819.93046824137,4259.10029830933
"Cer(d18:2/22:0)","Cer",8829.37064552307,6415.5844367981
"Cer(d20:0/26:0(2OH))","Cer",215115.114915848,235598.0252388
"Cer(t18:0/16:0(2OH))","Cer",6804.28047943115,8214.66856460571
"Cer(t18:0/18:0(2OH))","Cer",3226.60690307617,2055.94010162354
"Cer(t18:0/20:0(2OH))","Cer",3801.75360616048,2725.25617904663
"Cer(t18:0/22:0(2OH))","Cer",3527.5802675883,2473.41616821289
"Cer(t18:0/24:0(2OH))","Cer",6510.25375747681,4713.67631988525
"Cer(t20:0/26:0(2OH))","Cer",1559006.04111481,1747081.06008759
"CerP(d18:0/16:0)","Cer",1943.52351379395,2509.21618652344
"CerP(d18:1/14:0)","Cer",5595.58708000183,4593.98033981323
"CerP(d18:1/16:0)","Cer",4888.46033922831,5192.45232772827
"CerP(d18:1/18:0)","Cer",3422.2902545929,3690.76026229858
"CerP(d18:1/2:0)","Cer",551.716712315877,453.944023895264
"CerP(d18:1/20:0)","Cer",5966.27373695374,5899.20442962646
"CerP(d18:1/22:0)","Cer",1913.63346799215,2264.49613342285
"CerP(d18:1/24:0)","Cer",1733.12345504761,2234.79614334106
"CerP(d18:1/24:1(15Z))","Cer",2105.36346435547,2003.61214065552
"CerP(d18:1/26:0)","Cer",0,0
"CerP(d18:1/26:1(17Z))","Cer",0,0
"CerP(d18:1/8:0)","Cer",2259.12349828084,2334.75215835571
"Cholesteryl 11-hydroperoxy-eicosatetraenoate | CE(22:2) | 20:1 Stigmasteryl ester | 20:2 Sitosteryl ester","CE",1038254.15448888,906749.619605255
"Cholesteryl nitrolinoleate","CE",2086072.80304718,1810168.69737701
"cis-5-Tetradecenoylcarnitine","CAR",659850.657969157,472481.762774658
"Docosa-4,7,10,13,16-pentaenoyl carnitine | Clupanodonyl carnitine","CAR",1180889.08557892,838574.244569397
"ecdysone palmitate | CE(22:3) | 20:2 Stigmasteryl ester | 20:3 Sitosteryl ester","CE",1192832.3012441,1038797.51000824
"FA(12:0)","FA",480665.332758586,456325.842370605
"FA(12:1)","FA",361219.72026062,337937.459161377
"FA(14:0)","FA",1467879.52556356,1454027.30750732
"FA(14:1)","FA",368155.577799479,422803.371777344
"FA(15:0)","FA",350776.214726766,342562.945654297
"FA(15:1)","FA",0,0
"FA(16:0)","FA",1864325.42970784,2240588.44768066
"FA(16:1)","FA",301103.295155843,310452.582015991
"FA(17:0)","FA",870796.672154745,1053865.55856934
"FA(17:1)","FA",1654983.74016825,855169.390643311
"FA(18:0)","FA",3609754.13678996,6461578.03254318
"FA(18:1)","FA",1207098.58700053,1027898.08690186
"FA(18:3)","FA",800310.917775472,733925.556152344
"FA(19:0)","FA",5568551.37692324,6198824.98374481
"FA(20:5)","FA",264680.191795985,297767.121759796
"FA(22:0)","FA",7294713.98140144,7249599.56950073
"FA(22:4)","FA",724011.91368866,671384.387564087
"FA(22:5)","FA",1602777.07441839,1637467.14810333
"FA(22:6)","FA",1948439.92866262,1975273.03872223
"FA(24:0)","FA",4240272.27968089,2997948.08609924
"FA(24:1)","FA",3268341.07036591,2804800.68280487
"FA(24:6)","FA",3972012.8362058,3503358.37789459
"FA(26:0)","FA",5268112.42730649,4775693.83961334
"FA(26:1)","FA",3437885.84561793,3229175.06394272
"FA(28:0)","FA",5921389.64376831,5816148.87840424
"FA(30:0)","FA",2144043.090868,2012622.38107224
"FA(32:0)","FA",1548226.38309479,1428289.56210632
"FA(34:0)","FA",924799.221117655,849719.329927826
"Hexacosanoyl carnitine","CAR",1217276.626887,869077.115136719
"lanosteryl oleate | 20:2 Campesteryl ester","CE",2078875.86641184,1813060.94886017
"lanosteryl palmitoleate | 18:2 Campesteryl ester","CE",3713200.23905818,2854900.75854416
"Linoelaidyl carnitine | O-linoleoylcarnitine | 9,12-Hexadecadienylcarnitine","CAR",4432866.36179097,3347879.28421936
"LPC(10:0)","PC",36902.3128814697,43925.0272399902
"LPC(11:0)","PC",53233.9236195882,57578.3836975098
"LPC(12:0)","PC",91951.5661977132,104550.407998657
"LPC(13:0)","PC",144572.397120158,146289.681130981
"LPC(14:0)","PC",294666.371841431,294161.401602173
"LPC(14:1)","PC",318596.547556559,321647.089050293
"LPC(15:0)","PC",620830.887924194,583766.571047974
"LPC(15:1)","PC",653290.734690348,624098.106915283
"LPC(16:0)","PC",558271.762751261,589346.027832031
"LPC(16:1)","PC",737147.643870036,736286.400140381
"LPC(16:1)_2","PC",701446.907104492,726972.374615479
"LPC(17:0)","PC",503068.50402832,493374.37588501
"LPC(17:1)","PC",655553.244262695,675334.530682373
"LPC(17:2)","PC",623780.592152913,634971.938677978
"LPC(18:0)","PC",619759.295450846,684387.415637207
"LPC(18:1)","PC",648006.963907878,711381.100592041
"LPC(18:2)","PC",594860.07808431,650310.117474365
"LPC(18:3)","PC",484226.233072917,527638.956634521
"LPC(18:4)","PC",372780.178949992,389158.018737793
"LPC(19:0)","PC",535093.079203288,558812.204180908
"LPC(19:1)","PC",588068.052988688,634070.936669922
"LPC(19:2)","PC",596430.320404053,650289.893652344
"LPC(19:3)","PC",573169.473388672,620926.069573975
"LPC(2:0)","PC",333655.746111552,296356.183676147
"LPC(20:0)","PC",426777.180338542,475301.652807617
"LPC(20:1)","PC",338842.663696289,339484.785406494
"LPC(20:2)","PC",329196.459706624,328087.634570313
"LPC(20:3)","PC",319986.39654541,311330.669000244
"LPC(20:4)","PC",313066.316009521,300896.703747559
"LPC(20:5)","PC",333114.304679871,324013.99433136
"LPC(21:0)","PC",1266271.9790446,1468961.26818848
"LPC(21:4)","PC",1227524.81233724,1420240.51286621
"LPC(22:0)","PC",381076.019124349,375520.344775391
"LPC(22:1)","PC",631358.969889323,565758.614111328
"LPC(22:2)","PC",799339.947835286,722035.055859375
"LPC(22:4)","PC",1185614.09000651,1370740.85410156
"LPC(22:5)","PC",1395046.47265625,1570807.10996094
"LPC(22:6)","PC",1559116.05777995,1731644.88378906
"LPC(24:0)","PC",519249.676656087,526709.057739258
"LPC(24:1)","PC",519405.779703776,521059.935668945
"LPC(3:0)","PC",144654.76280721,142960.036914062
"LPC(3:1)","PC",133171.261965434,130943.830609131
"LPC(4:0)","PC",161828.056549072,179615.389050293
"LPC(5:0)","PC",129567.646942139,144416.55871582
"LPC(6:0)","PC",85587.3300832113,89465.6503845215
"LPC(7:0)","PC",38956.1936340332,39873.7676147461
"LPC(8:0)","PC",44229.1237487793,48375.4279418945
"LPC(9:0)","PC",43819.1028645833,47939.9230651855
"LPE(12:0) | PE(12:0)","PE",47968.5193125407,53669.5877716064
"LPE(12:0) | PE(12:0)_2","PE",54720.5572814941,57678.9279571533
"LPE(13:0)","PE",128.076676050822,94.0120048522951
"LPE(14:0)","PE",269.883368174235,175.548014831543
"LPE(14:1)","PE",61.6333433787028,204.348015594482
"LPE(15:0)","PE",304729.585449219,286566.276489258
"LPE(15:1)","PE",467511.817717234,451476.132495117
"LPE(16:0)","PE",362728.851165771,343769.946878052
"LPE(16:1)","PE",208728.060816447,201949.154612732
"LPE(17:0)","PE",192002.577152252,196424.789367676
"LPE(17:1)","PE",224040.489339193,237562.4602005
"LPE(17:2)","PE",273110.50201416,274700.043518066
"LPE(18:0)","PE",130390.231887817,156836.675421143
"LPE(18:1)","PE",155386.925338745,177286.163186646
"LPE(18:2)","PE",197941.124409993,200195.034967041
"LPE(18:3)","PE",312509.605248769,310179.347821045
"LPE(18:4)","PE",192975.67655309,185981.880383301
"LPE(19:0)","PE",101040.08744812,104362.499737549
"LPE(19:1)","PE",149296.927004496,146558.13416748
"LPE(20:0)","PE",212286.46446228,235268.926229858
"LPE(20:1)","PE",137264.749397278,164164.54697876
"LPE(20:2)","PE",176358.809918722,184217.541146851
"LPE(20:3)","PE",143735.487358093,145809.898658752
"LPE(20:4)","PE",78055.8786112467,90786.7855224609
"LPE(20:5)","PE",50872.2946777344,68600.1515625
"LPE(21:0)","PE",91303.9167582194,93047.5429443359
"LPE(22:0)","PE",74987.2549565633,80202.5824310303
"LPE(22:1)","PE",56445.4085947673,58450.5093612671
"LPE(22:2)","PE",1989.85650889079,0
"LPE(22:4)","PE",39155.7999140422,43581.3233764648
"LPE(22:5)","PE",78702.8923670451,81889.7095428467
"LPE(22:6)","PE",79885.9553960164,78571.3495819092
"LPE(24:0)","PE",76242.4785893758,85380.3417053223
"LPE(24:1)","PE",117763.358385722,233001.029760742
"LPE(24:6)","PE",91996.3763593038,98677.6710205078
"LPG(12:0)","PG",89302.0235290527,80362.8983825684
"LPG(13:0) | PG(12:0)","PG",64297.0512491862,57153.4076538086
"LPG(13:0) | PG(12:0)_2","PG",69097.0974324544,59127.7758422852
"LPG(14:0)","PG",602.110036214193,655.268041229248
"LPG(14:1) | PG(14:1)","PG",4783.12364260356,3400.76822280884
"LPG(14:1) | PG(14:1)_2","PG",4030.10363705953,2931.93622817993
"LPG(15:0) | PG(O-16:0)","PG",333.200019200643,360.016026306152
"LPG(15:0) | PG(O-16:0)_2","PG",105.699993133545,358.188013458252
"LPG(15:1)","PG",342.420018513997,351.33602142334
"LPG(16:0)","PG",609561.965403239,590518.894824219
"LPG(16:1) | PG(16:1)","PG",315239.579223633,311941.56907959
"LPG(16:1) | PG(16:1)_2","PG",322962.650522868,315432.048510742
"LPG(17:0) | PG(16:0) | PG(O-18:0)","PG",2029680.85262044,1858351.55107422
"LPG(17:0) | PG(16:0) | PG(O-18:0)_2","PG",1910796.52539062,1758327.9390625
"LPG(17:0) | PG(16:0) | PG(O-18:0)_3","PG",1697706.21980794,1559823.61884766
"LPG(17:1) | PG(P-18:0)","PG",284167.4149882,321624.632159424
"LPG(17:1) | PG(P-18:0)_2","PG",289174.678670247,318093.86184082
"LPG(17:2)","PG",314473.37802124,330341.616491699
"LPG(18:0) | PG(18:0)","PG",41936.7813212077,80389.973413086
"LPG(18:0) | PG(18:0)_2","PG",50685.1206156413,81820.5739501953
"LPG(18:1) | PG(18:1)","PG",184731.109024048,182217.337609863
"LPG(18:1) | PG(18:1)_2","PG",184636.281341553,179722.04942627
"LPG(18:2) | PG(18:2)","PG",211189.766464233,203637.108081055
"LPG(18:2) | PG(18:2)_2","PG",210229.311014811,206680.347497559
"LPG(18:3) | PG(18:3)","PG",229873.365529378,229461.553063965
"LPG(18:3) | PG(18:3)_2","PG",225053.488922119,226848.620263672
"LPG(18:4)","PG",0,0
"LPG(19:0)","PG",73909.6081136068,73643.1802124023
"LPG(19:1)","PG",144218.273391724,141581.145739746
"LPG(20:0)","PG",122093.624084473,112019.167504883
"LPG(20:1) | PG(20:1)","PG",125316.608561198,134907.472631836
"LPG(20:1) | PG(20:1)_2","PG",125772.575805664,135348.023388672
"LPG(20:2) | PG(20:2)","PG",174419.296162923,333152.850073242
"LPG(20:2) | PG(20:2)_2","PG",178543.323679606,340963.050488281
"LPG(20:3) | PG(20:3)","PG",160703.095967611,182594.742633057
"LPG(20:3) | PG(20:3)_2","PG",160191.608764648,178530.947290039
"LPG(20:4) | PG(20:4)","PG",118566.607538859,105905.256277466
"LPG(20:4) | PG(20:4)_2","PG",113925.095026652,106345.462817383
"LPG(20:5) | PG(20:5)","PG",54971.8838500977,50324.0317382812
"LPG(20:5) | PG(20:5)_2","PG",57890.4640909831,52402.4913452148
"LPG(21:0)","PG",108644.961039225,102624.999401855
"LPG(22:0) | PG(22:0)","PG",135339.586975098,132429.568859863
"LPG(22:0) | PG(22:0)_2","PG",143667.739634196,138238.286401367
"LPG(22:1) | PG(22:1)","PG",141579.317723592,141941.827050781
"LPG(22:1) | PG(22:1)_2","PG",141367.523310343,140104.280963135
"LPG(22:2)","PG",171365.602437337,176265.103857422
"LPG(22:4) | PG(22:4)","PG",105672.910990397,106986.096105957
"LPG(22:4) | PG(22:4)_2","PG",108077.817962646,105992.342529297
"LPG(22:6) | PG(22:6)","PG",120445.328613281,107311.827862549
"LPG(22:6) | PG(22:6)_2","PG",124011.38861084,109665.907775879
"LPI(12:0) | PI(12:0)","PI",2828270.11263657,1955232.00727844
"LPI(12:0) | PI(12:0)_2","PI",2831564.09935506,1934097.504216
"LPI(12:0) | PI(12:0)_3","PI",2790900.84641012,1885357.65220032
"LPI(13:0)","PI",2128.10351880391,2404.86015548706
"LPI(14:0) | PI(14:0)","PI",3198.23688634237,3109.5842124939
"LPI(14:0) | PI(14:0)_2","PI",3051.11688804626,3126.47623214722
"LPI(14:1)","PI",4463.84698740641,3187.38023986816
"LPI(15:0) | PI(O-16:0)","PI",12727883.8986816,13014585.973291
"LPI(15:0) | PI(O-16:0)_2","PI",12652173.4744466,12968222.7156494
"LPI(15:1) | PI(P-16:0)","PI",906862.350779216,674699.769798279
"LPI(15:1) | PI(P-16:0)_2","PI",920202.864072164,688620.483981323
"LPI(16:0) | PI(16:0)","PI",622337.16696167,510879.119454956
"LPI(16:0) | PI(16:0)_2","PI",617232.441864014,504421.160949707
"LPI(16:1) | PI(16:1)","PI",1019350.24531555,952733.945117187
"LPI(16:1) | PI(16:1)_2","PI",1020014.09822591,958993.747052002
"LPI(17:0)","PI",5906964.03551229,6273306.70136719
"LPI(17:1) | PI(P-18:0)","PI",493291.940635681,429666.443966675
"LPI(17:1) | PI(P-18:0)_2","PI",471085.459342957,401076.477578735
"LPI(17:1) | PI(P-18:0)_3","PI",473372.964942932,405992.986959839
"LPI(17:2)","PI",361751.684804281,340972.219894409
"LPI(18:0) | PI(18:0)","PI",649835.739687602,623743.90725708
"LPI(18:0) | PI(18:0)_2","PI",650327.854705811,624190.531433105
"LPI(18:1) | PI(18:1)","PI",520236.418408712,515144.758572388
"LPI(18:1) | PI(18:1)_2","PI",518851.408912659,499577.883607483
"LPI(18:2) | PI(18:2)","PI",401247.572967529,374691.836270142
"LPI(18:2) | PI(18:2)_2","PI",401655.676063538,377109.562791443
"LPI(18:3) | PI(18:3)","PI",200729.678661346,172790.844985962
"LPI(18:3) | PI(18:3)_2","PI",201091.416277568,177616.987351227
"LPI(18:4) | PI(18:4)","PI",150955.53481547,138214.89745636
"LPI(18:4) | PI(18:4)_2","PI",153728.041660309,135501.057022095
"LPI(19:0)","PI",134323.076171875,111800.752075195
"LPI(19:1)","PI",340064.469868978,298807.533776855
"LPI(20:0) | PI(20:0)","PI",476114.548624674,371250.466848755
"LPI(20:0) | PI(20:0)_2","PI",486877.896153768,370061.76567688
"LPI(20:1)","PI",291764.90469869,257072.687646484
"LPI(20:2) | PI(20:2)","PI",433137.294115702,345585.084989929
"LPI(20:2) | PI(20:2)_2","PI",423721.223018646,350880.545204163
"LPI(20:3) | PI(20:3)","PI",152981.569980621,131484.79387207
"LPI(20:3) | PI(20:3)_2","PI",164671.487419128,138012.860886383
"LPI(20:4) | PI(20:4)","PI",141211.667110443,120434.3095047
"LPI(20:4) | PI(20:4)_2","PI",142875.273761749,118873.005429077
"LPI(20:5) | PI(20:5)","PI",132237.169047038,119637.943972778
"LPI(20:5) | PI(20:5)_2","PI",134264.986221313,124429.056419373
"LPI(21:0)","PI",203226.84185791,164456.507449341
"LPI(22:0) | PI(22:0)","PI",464298.020604451,416658.138406372
"LPI(22:0) | PI(22:0)_2","PI",470721.823992411,412023.659025574
"LPI(22:1) | PI(22:1)","PI",279611.469584147,230142.961129761
"LPI(22:1) | PI(22:1)_2","PI",259704.277422587,216919.606048584
"LPI(22:2) | PI(22:2)","PI",177781.863067627,158539.422793579
"LPI(22:2) | PI(22:2)_2","PI",175872.34328715,164154.890771484
"LPI(22:4) | PI(22:4)","PI",378232.243382772,304656.827149963
"LPI(22:4) | PI(22:4)_2","PI",374519.956116994,310089.180874634
"LPI(22:6) | PI(22:6)","PI",197683.030198415,165948.676715088
"LPI(22:6) | PI(22:6)_2","PI",207280.481519063,174503.580609131
"LPS(12:0) | PS(12:0)","PS",61613.5975348155,64869.6445030212
"LPS(12:0) | PS(12:0)_2","PS",54230.3869183858,44986.2750297546
"LPS(13:0) | PS(12:0)","PS",155.083335240682,183.412002563477
"LPS(13:0) | PS(12:0)_2","PS",145.320001602173,162.584006500244
"LPS(14:0)","PS",1780.11678886414,1194.26008605957
"LPS(14:1) | PS(14:1)","PS",1129.43007596334,945.476055145264
"LPS(14:1) | PS(14:1)_2","PS",896.250048955282,873.400059509277
"LPS(15:0) | PS(O-16:0)","PS",493421.560058594,436912.96640625
"LPS(15:0) | PS(O-16:0)_2","PS",483337.696207682,437797.692480469
"LPS(15:1)","PS",753777.234883626,617498.249804687
"LPS(16:0) | PS(16:0)","PS",564268.510437012,562259.310314941
"LPS(16:0) | PS(16:0)_2","PS",568591.034047445,558439.606726074
"LPS(16:1) | PS(16:1)","PS",537130.151845296,524903.363562012
"LPS(16:1) | PS(16:1)_2","PS",532381.37677002,521997.42220459
"LPS(17:0) | PS(O-18:0)","PS",2537591.81282552,2331022.76269531
"LPS(17:0) | PS(O-18:0)_2","PS",2309062.74853516,2117034.65449219
"LPS(17:0) | PS(O-18:0)_3","PS",1999272.79508464,1845164.59921875
"LPS(17:1) | PS(P-18:0)","PS",483890.225880941,517591.237597656
"LPS(17:1) | PS(P-18:0)_2","PS",484604.295176188,510275.208959961
"LPS(17:2)","PS",565620.677266439,595142.918908691
"LPS(18:0) | PS(18:0)","PS",278628.810770671,328871.071557617
